0.82
0.8021
0.7946
0.8199
0.8063
0.7194
0.8148
0.794
0.7754
0.7302
0.7474
0.817
0.743
0.8
0.662
0.791
0.74
0.815
0.76
0.791
0.83
0.794
0.785
0.794
0.794
0.825
0.815
0.8243
0.8203
0.785
0.794
0.778
0.8
0.8
0.815
0.822
