0.6893
0.799
0.7515
0.7729
0.755
0.6477
0.7576
0.6748
0.784
0.761
0.7173
0.79
0.7327
0.7527
0.79
0.598
0.6516
0.778
0.778
0.7739
0.756
0.778
0.784
0.7605
0.7759
0.7799
0.7587
0.789
0.7831
0.787
0.702
0.747
0.798
0.7924
0.7456
0.795
