00001010111001101100001
00100000011110011010110
00001011110011101100101
10000001101001000010111
00000010111110100000101
00010011111100100100100
00001010011001000000011
10011001110011011100111
00001000001001011000111
00000001111101000000111
11011111110111011000000
11101111000111100001010
00011011111001100100001
00001010010001001000011
00001001111101000000101
01000001111001000000111
00001001111101010000111
11101000111001111100000
00011111000111011000001
00001010001001000010111
11011111110101001000100
01011111110111001011000
11011011110111010000000
00001010011111001000001
01001011100011111100100
00001011111111101111101
00011101001001101000001
00010001111010000010011
00001110000101100000111
00010001111101000000101
01011101001011001001101
00010110110011100110001
00001000011111010000000
00011000101101001010001
11001010110101000000000
01001011110111010000100
00111101111111010000000
11011011001001101001101
01101001111101100100111
00000010011011011010001
00111000110111110000101
00000101111110100010011
00110000111011000001101
11110010010001100111100
00011001110011100001100
00010000111011100001101
00010111100001110001000
00111001110001000000111
00001101111011111001111
00111010011001110000110
10011010111001010000110
00011110100001100000101
01100000111010000001110
11000000111011100011111
00011000101111101000100
00000100100001100001101
00110111010001111000110
00110111111001110000110
00111000000010110100110
01000000110011110000100
00111101101001100000110
01110000111001111101101
00011100111111100001010
00001101111010110001111
00010001110001000000101
01011100101001101011100
00011001111111100001100
00110000100001111001101
00111111101001110100000
00111101101000100010110
10010011111001101101001
10000111111001111001001
01010001111001100000101
00101111101011111001101
00000101101000100000110
01001111111001110001101
10000111111010111001101
00011110100001100001101
00101111110001111000101
01011110111101100001010
00101101111001111110000
00001001111111100001010
10100111110001111000101
01101101100001011010101
00011100101111100110100
00111110101000100001011
00111101001001101101100
00110000100001110110011
10011001111001100000010
00110100011111100000101
00111100111110110100011
00111100001001110101100
10010010100001111001001
00111001111001000000111
00011000100000100001010
00110100111101100001101
00011101111111100011100
00001000110111100011000
00001001011001111111000
00101101110010111000000
10011001101001100101010
01000001111111100011010
11101101110001111101100
10101011111001011110000
01001001110001111111000
11011101001001100000010
01101001111001101010010
10010001111001111110000
10011001111001110110010
10101001111011100011000
00100100111101101111001
11101101111001001001110
01011110111101110001010
01101111110001100101010
10001010111111000001010
10001101111001110110010
01101110111101010000010
11011101101101100000010
00101100110010111100000
01011110111101000001010
00101001110010111100000
01101110101101010000010
00101110110111100101010
01101111110001100100010
