0.6893
0.793
0.786
0.7711
0.78
0.6364
0.824
0.83
0.84
0.797
0.7844
0.818
0.786
0.782
0.806
0.801
0.6671
0.599
0.525
0.575
0.785
0.775
0.79
0.786
0.805
0.7511
0.7587
0.829
0.838
0.787
0.835
0.8
0.7456
0.813
0.8356
0.8306
