0.806
0.822
0.812
0.819
0.809
0.8094
0.8127
0.818
0.7548
0.789
0.831
0.821
0.763
0.8142
0.818
0.81
0.824
0.752
0.7702
0.781
0.799
0.762
0.762
0.8164
0.805
0.8129
0.805
0.831
0.8245
0.7589
0.833
0.822
0.83
0.826
0.8128
0.82
